ilość,active,id,variantId,sku,namePL,variantName,PL_1,CZ_5,HU_7,EN_9,DE_11,FR_13,LT_15,RU_17,RO_19,SK_21,IT_23,BG_25,UA_27,ES_29,HR_31,NL_33,ME_39,BE_35,AT_37,RS_41,IR_43,SI_45,EE_47,LV_49,PT_51,FI_53,GR_55
1,1,9180,,,Brodzik prysznicowy Magnum Black 90x90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9181,50916,REA-K3330,Brodzik prysznicowy Magnum Black 80x100,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9181,,,Brodzik prysznicowy Magnum Black 80x100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9182,50917,REA-K3331,Brodzik prysznicowy Magnum Black 80x120,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9182,,,Brodzik prysznicowy Magnum Black 80x120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9183,50918,REA-K3332,Brodzik prysznicowy Magnum Black 90x120,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9183,,,Brodzik prysznicowy Magnum Black 90x120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9184,50919,REA-K3324,Brodzik prysznicowy Bazalt Long Black 80x120,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9184,,,Brodzik prysznicowy Bazalt Long Black 80x120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9186,50921,REA-K3325,Brodzik prysznicowy Bazalt Long Black 90x120,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9186,,,Brodzik prysznicowy Bazalt Long Black 90x120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9187,50922,REA-K3338,Brodzik prysznicowy Magnum White 90x90,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9187,,,Brodzik prysznicowy Magnum White 90x90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9188,50923,REA-K3320,Brodzik prysznicowy Bazalt Long White 80x100,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9188,,,Brodzik prysznicowy Bazalt Long White 80x100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9189,50924,REA-K3335,Brodzik prysznicowy Magnum White 80x100,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9189,,,Brodzik prysznicowy Magnum White 80x100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,919,5766,FIT-00216,Podwójna piłka do masażu Flexifit,żółty,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,919,5767,FIT-00217,Podwójna piłka do masażu Flexifit,niebieski,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,919,,,Podwójna piłka do masażu Flexifit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9190,50925,REA-K3321,Brodzik prysznicowy Bazalt Long White 80x120,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9190,,,Brodzik prysznicowy Bazalt Long White 80x120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9191,50926,REA-K3336,Brodzik prysznicowy Magnum White 80x120,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9191,,,Brodzik prysznicowy Magnum White 80x120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9192,50927,REA-K3322,Brodzik prysznicowy Bazalt Long White 90x120,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9192,,,Brodzik prysznicowy Bazalt Long White 90x120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9193,50928,REA-K3337,Brodzik prysznicowy Magnum White 90x120,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9193,,,Brodzik prysznicowy Magnum White 90x120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9194,50929,REA-K3303,Brodzik prysznicowy Bazalt White 90x90,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9194,,,Brodzik prysznicowy Bazalt White 90x90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9195,50930,REA-K3300,Brodzik prysznicowy Bazalt White 80x100,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9195,,,Brodzik prysznicowy Bazalt White 80x100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9196,50931,REA-K3301,Brodzik prysznicowy Bazalt White 80x120,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9196,,,Brodzik prysznicowy Bazalt White 80x120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9197,50932,REA-K3302,Brodzik prysznicowy Bazalt White 90x120,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9197,,,Brodzik prysznicowy Bazalt White 90x120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9198,50933,REA-K3304,Brodzik prysznicowy Bazalt Black 80x100,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9198,,,Brodzik prysznicowy Bazalt Black 80x100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9199,50934,REA-K3305,Brodzik prysznicowy Bazalt Black 80x120,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9199,,,Brodzik prysznicowy Bazalt Black 80x120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9200,50935,REA-K3306,Brodzik prysznicowy Bazalt Black 90x120,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9200,,,Brodzik prysznicowy Bazalt Black 90x120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9201,50936,REA-K0881,Przedłużka do zestawu wannowo-prysznicowego CHROM 50cm,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9201,,,Przedłużka do zestawu wannowo-prysznicowego CHROM 50cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9202,50937,REA-K0890,Przedłużka do zestawu wannowo-prysznicowego ZŁOTY 50cm,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9202,,,Przedłużka do zestawu wannowo-prysznicowego ZŁOTY 50cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9203,50938,REA-K0880,Przedłużka do zestawu wannowo-prysznicowego CZARNY 50cm,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9203,,,Przedłużka do zestawu wannowo-prysznicowego CZARNY 50cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9204,50939,REA-K0891,Przedłużka do zestawu wannowo-prysznicowego ZŁOTY SZCZOTKOWANY 50cm,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9204,,,Przedłużka do zestawu wannowo-prysznicowego ZŁOTY SZCZOTKOWANY 50cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9205,50940,REA-A8740,Syfon brodzikowy WP-02,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9205,,,Syfon brodzikowy WP-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9206,50941,REA-B0670,Bateria Umywalkowa REA Dart Czarna Wysoka,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9206,,,Bateria Umywalkowa REA Dart Czarna Wysoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9207,50942,REA-B0661,Bateria umywalkowa Rea Lungo czarna metaliczna Niska,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9207,,,Bateria umywalkowa Rea Lungo czarna metaliczna Niska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9209,50944,REA-B0672,Bateria umywalkowa Rea Dart czarna Niska,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9209,,,Bateria umywalkowa Rea Dart czarna Niska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9211,50946,REA-B0662,Bateria umywalkowa Rea Lungo czarna metaliczna Wysoka,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9211,,,Bateria umywalkowa Rea Lungo czarna metaliczna Wysoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9212,50947,REA-B0671,Bateria Umywalkowa REA Dart Chrom Wysoka,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9212,,,Bateria Umywalkowa REA Dart Chrom Wysoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9213,50948,REA-B0673,Bateria Umywalkowa REA Dart Chrom Niska,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9213,,,Bateria Umywalkowa REA Dart Chrom Niska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9214,50949,REA-B0668,Bateria bidetowa Rea Lungo Złota,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9214,,,Bateria bidetowa Rea Lungo Złota,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9215,50950,REA-B0666,Bateria bidetowa Rea Lungo Chrom,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9215,,,Bateria bidetowa Rea Lungo Chrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9216,51348,REA-B0669,Bateria kuchenna Rea Fresh Złota,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9216,,,Bateria kuchenna Rea Fresh Złota,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9217,50952,REA-B0660,PRZEDŁUŻKA OBROTOWA REA COLT CHROM,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9217,,,PRZEDŁUŻKA OBROTOWA REA COLT CHROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9218,50953,REA-B0665,Bateria bidetowa Rea Lungo Czarna metaliczna,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9218,,,Bateria bidetowa Rea Lungo Czarna metaliczna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9219,50954,REA-B0667,Bateria bidetowa Rea Lungo Czarna,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9219,,,Bateria bidetowa Rea Lungo Czarna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,922,28983,,Obciążniki na ręce lub nogi 2 x 3 kg zielone Flexifit,12 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,922,8699,,Obciążniki na ręce lub nogi 2 x 3 kg zielone Flexifit,4 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,922,8700,,Obciążniki na ręce lub nogi 2 x 3 kg zielone Flexifit,16 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,922,8701,,Obciążniki na ręce lub nogi 2 x 3 kg zielone Flexifit,18 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,922,8702,,Obciążniki na ręce lub nogi 2 x 3 kg zielone Flexifit,20 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,922,8703,,Obciążniki na ręce lub nogi 2 x 3 kg zielone Flexifit,10 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,922,8704,,Obciążniki na ręce lub nogi 2 x 3 kg zielone Flexifit,8 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,922,8705,,Obciążniki na ręce lub nogi 2 x 3 kg zielone Flexifit,6 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,922,8706,,Obciążniki na ręce lub nogi 2 x 3 kg zielone Flexifit,"2 x 0,5 kg",,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,922,8707,,Obciążniki na ręce lub nogi 2 x 3 kg zielone Flexifit,2 x 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,922,8708,,Obciążniki na ręce lub nogi 2 x 3 kg zielone Flexifit,"2 x 1,5 kg",,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,922,8709,,Obciążniki na ręce lub nogi 2 x 3 kg zielone Flexifit,2 x 2 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,922,8710,FIT-05210,Obciążniki na ręce lub nogi 2 x 3 kg zielone Flexifit,2 x 3 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,922,,,Obciążniki na ręce lub nogi 2 x 3 kg zielone Flexifit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9221,50956,REA-U3303,Umywalka nablatowa Rea Sami Brush Rose Gold,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9221,,,Umywalka nablatowa Rea Sami Brush Rose Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9222,50957,REA-U3304,Umywalka nablatowa Rea Sami Brush Silver,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9222,,,Umywalka nablatowa Rea Sami Brush Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9223,50958,REA-U3309,Umywalka nablatowa Rea Pearl Akoya,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9223,,,Umywalka nablatowa Rea Pearl Akoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9224,50959,REA-U3302,Umywalka nablatowa Rea Malena,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9224,,,Umywalka nablatowa Rea Malena,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9225,50960,REA-U3300,Umywalka Nablatowa Rea Marina Blue,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9225,,,Umywalka Nablatowa Rea Marina Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9226,50961,REA-U3301,Umywalka nablatowa Rea Fibo czarna matowa,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9226,,,Umywalka nablatowa Rea Fibo czarna matowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9227,50962,REA-U3307,Umywalka nablatowa Rea Florisa czarna matowa,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9227,,,Umywalka nablatowa Rea Florisa czarna matowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9229,50964,REA-U3305,Umywalka nablatowa REA WILMA RUSTIC,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9229,,,Umywalka nablatowa REA WILMA RUSTIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,923,8082,,Wałek do masażu EPP Roller Flexifit,zielony,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,923,8083,,Wałek do masażu EPP Roller Flexifit,niebieski,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,923,8084,,Wałek do masażu EPP Roller Flexifit,żółty,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,923,8085,,Wałek do masażu EPP Roller Flexifit,różowy,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,923,8086,,Wałek do masażu EPP Roller Flexifit,szary,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,923,8087,,Wałek do masażu EPP Roller Flexifit,fioletowy,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,923,8088,FIT-00351,Wałek do masażu EPP Roller Flexifit,czarny,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,923,8089,,Wałek do masażu EPP Roller Flexifit,złoty,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,923,8090,,Wałek do masażu EPP Roller Flexifit,jasny szary,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,923,8091,,Wałek do masażu EPP Roller Flexifit,miętowy,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,923,8092,,Wałek do masażu EPP Roller Flexifit,kremowy,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,923,8093,,Wałek do masażu EPP Roller Flexifit,pomarańczowy,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,923,8094,,Wałek do masażu EPP Roller Flexifit,czarno/pomarańczowy,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,923,8095,,Wałek do masażu EPP Roller Flexifit,fioletowy,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,923,,,Wałek do masażu EPP Roller Flexifit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9230,50965,REA-U3308,Umywalka nablatowa Rea Florisa,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9230,,,Umywalka nablatowa Rea Florisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9231,50966,REA-U3306,Umywalka nablatowa Rea Luna Gold/Black,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9231,,,Umywalka nablatowa Rea Luna Gold/Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9232,50967,REA-G6206,Odpływ liniowy REA NEO STAL SZCZOTKOWANA 12x12,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9232,,,Odpływ liniowy REA NEO STAL SZCZOTKOWANA 12x12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9233,50968,REA-G6207,Odpływ liniowy REA NEO STAL SZCZOTKOWANA 15x15,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9233,,,Odpływ liniowy REA NEO STAL SZCZOTKOWANA 15x15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9234,50969,OSW-00223,Lampa wisząca  OSTI A APP104-1CP Czarna,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9234,,,Lampa wisząca  OSTI A APP104-1CP Czarna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9235,50970,REA-G6200,Odpływ liniowy REA CROSS STAL SZCZOTKOWANA 12x12,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9235,,,Odpływ liniowy REA CROSS STAL SZCZOTKOWANA 12x12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9239,50996,REA-U3310,Umywalka nablatowa Rea Sofia Black Gold Brush,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9239,,,Umywalka nablatowa Rea Sofia Black Gold Brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,924,5771,FIT-00659,Drabinka treningowa 8 metrów Flexifit,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,924,,,Drabinka treningowa 8 metrów Flexifit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9240,50997,REA-G6204,Odpływ liniowy REA LINE STAL SZCZOTKOWANA 12x12,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9240,,,Odpływ liniowy REA LINE STAL SZCZOTKOWANA 12x12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9242,50999,REA-46000,Wieszak na ręczniki Półka EVO złoty szczotkowany na ścianki prysznicowe,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9242,,,Wieszak na ręczniki Półka EVO złoty szczotkowany na ścianki prysznicowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9243,51000,REA-G6202,Odpływ liniowy REA DOTS STAL SZCZOTKOWANA 12x12,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9243,,,Odpływ liniowy REA DOTS STAL SZCZOTKOWANA 12x12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9244,51001,OSW-00057,LAMPA SUFITOWA WISZĄCA CFZL-GY180402 PARMA,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9244,,,LAMPA SUFITOWA WISZĄCA CFZL-GY180402 PARMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9245,51002,REA-G6205,Odpływ liniowy REA LINE STAL SZCZOTKOWANA 15x15,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9245,,,Odpływ liniowy REA LINE STAL SZCZOTKOWANA 15x15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9246,51003,REA-B3300,Bateria wannowa REA Dart Czarna,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9246,,,Bateria wannowa REA Dart Czarna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9247,51004,REA-G6201,Odpływ liniowy REA CROSS STAL SZCZOTKOWANA 15x15,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9247,,,Odpływ liniowy REA CROSS STAL SZCZOTKOWANA 15x15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9248,51005,REA-G6203,Odpływ liniowy REA DOTS STAL SZCZOTKOWANA 15x15,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9248,,,Odpływ liniowy REA DOTS STAL SZCZOTKOWANA 15x15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9249,51006,REA-B3303,Bateria prysznicowa REA Dart Chrom,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9249,,,Bateria prysznicowa REA Dart Chrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9250,51007,REA-B3302,Bateria prysznicowa REA Dart Czarna,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9250,,,Bateria prysznicowa REA Dart Czarna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9251,51008,REA-B3301,Bateria wannowa REA Dart Chrom,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9251,,,Bateria wannowa REA Dart Chrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9252,51009,OSW-05060,Lampa sufitowa plafon kryształowa APP1480-1C Chrom,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9252,,,Lampa sufitowa plafon kryształowa APP1480-1C Chrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9254,51011,REA-C3300,Misa WC podwieszana Carlo Mini Rimless Flat czarna złota szczotkowana,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9254,,,Misa WC podwieszana Carlo Mini Rimless Flat czarna złota szczotkowana,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9255,51012,KPL-90005,Umywalka wolnostojąca Rea Ingrid Transparent,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9255,,,Umywalka wolnostojąca Rea Ingrid Transparent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9256,51013,KPL-90004,Umywalka wolnostojąca Rea Ingrid Grey,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9256,,,Umywalka wolnostojąca Rea Ingrid Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9257,51014,OSW-05061,Lampa sufitowa plafon kryształowa APP1481-1C Black matt,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9257,,,Lampa sufitowa plafon kryształowa APP1481-1C Black matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9258,51015,KPL-09136,Ścianka prysznicowa Rea Aero Złota Szczotkowana N 120 Walk In  z półką i wieszakiem Evo,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9258,,,Ścianka prysznicowa Rea Aero Złota Szczotkowana N 120 Walk In  z półką i wieszakiem Evo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9259,51017,KPL-09134,Ścianka prysznicowa Rea Aero Złota Szczotkowana N 100 Walk In  z półką i wieszakiem Evo,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9259,,,Ścianka prysznicowa Rea Aero Złota Szczotkowana N 100 Walk In  z półką i wieszakiem Evo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9260,51016,KPL-09133,Ścianka prysznicowa Rea Aero Złota Szczotkowana N 90 Walk In  z półką i wieszakiem Evo,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9260,,,Ścianka prysznicowa Rea Aero Złota Szczotkowana N 90 Walk In  z półką i wieszakiem Evo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9261,51018,REA-K6527,Parawan Nawannowy Rea Fabian Złoty Szczotkowany 100,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9261,,,Parawan Nawannowy Rea Fabian Złoty Szczotkowany 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9262,51019,KPL-09137,Ścianka prysznicowa Rea Aero Intimo Złota Szczotkowana N 120 Walk In  z półką i wieszakiem Evo,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9262,,,Ścianka prysznicowa Rea Aero Intimo Złota Szczotkowana N 120 Walk In  z półką i wieszakiem Evo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9263,51020,KPL-09138,Ścianka prysznicowa Rea Aero Intimo Złota Szczotkowana N 100 Walk In  z półką i wieszakiem Evo,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9263,,,Ścianka prysznicowa Rea Aero Intimo Złota Szczotkowana N 100 Walk In  z półką i wieszakiem Evo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9264,51021,KPL-09139,Ścianka prysznicowa Rea Aero Intimo Złota Szczotkowana N 90 Walk In  z półką i wieszakiem Evo,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9264,,,Ścianka prysznicowa Rea Aero Intimo Złota Szczotkowana N 90 Walk In  z półką i wieszakiem Evo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9265,51022,REA-K6526,Parawan Nawannowy Rea Fabian Złoty 100,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9265,,,Parawan Nawannowy Rea Fabian Złoty 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9268,51025,REA-B4700,Bateria bidetowa Rea Lungo RÓŻOWO ZŁOTA,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9268,,,Bateria bidetowa Rea Lungo RÓŻOWO ZŁOTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,927,5787,FIT-00062,Stepper Red-Black Flexifit,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,927,,,Stepper Red-Black Flexifit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9270,51027,OSW-04801,Lampa wisząca LED APP1187-CP Wood Rose Gold,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9270,,,Lampa wisząca LED APP1187-CP Wood Rose Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9271,51028,,Lampa ścienna kinkiet APP1130-2W,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9271,,,Lampa ścienna kinkiet APP1130-2W,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9272,51029,REA-A4100,Korek umywalkowy uniwersalny klik-klak Rea CZARNY METALICZNY,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9272,,,Korek umywalkowy uniwersalny klik-klak Rea CZARNY METALICZNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9273,51030,REA-B7010,Bateria bidetowa Rea Tess złota szczotkowana,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9273,,,Bateria bidetowa Rea Tess złota szczotkowana,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9274,51031,REA-B4701,Bateria bidetowa Rea Lungo Biała,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9274,,,Bateria bidetowa Rea Lungo Biała,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9278,51035,REA-E0009,Stelaż zestaw podtynkowy do mis WC,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9278,,,Stelaż zestaw podtynkowy do mis WC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
